cell_type	putative_driver_count	mean_abs_cnv_score
Liver cells	1	0.07370251577869363
Liver cells	0	0.0721777552986366
Neutrophils	0	0.04679526531562265
Pancreatic cells	0	0.059459904682767115
Pancreatic cells	0	0.05790205776961183
Liver cells	4	0.0640890826860485
Pancreatic cells	0	0.08254065165452008
Fibroblasts	1	0.07243733989459653
Pancreatic cells	2	0.07676332029399559
Liver cells	0	0.0780183148633347
Pancreatic cells	1	0.04575397602960739
Neutrophils	0	0.051502701202321394
Liver cells	4	0.05186026733413834
Pancreatic cells	1	0.07302285773599784
Fibroblasts	2	0.05833714907215296
Liver cells	1	0.053611086038640766
Pancreatic cells	1	0.06178767566686733
Neutrophils	0	0.06510725629431886
Neutrophils	1	0.038659909903174666
Neutrophils	1	0.058860344742759196
Neutrophils	0	0.05612414231992277
Liver cells	0	0.07135536241037108
Pancreatic cells	3	0.07446748545777915
Pancreatic cells	3	0.06587769456687162
Neutrophils	0	0.050697515686374726
Pancreatic cells	3	0.051111221687807934
Liver cells	0	0.07404252348526888
Liver cells	4	0.055503249458616406
Pancreatic cells	2	0.06187286920941338
Pancreatic cells	1	0.06113570406000492
Neutrophils	0	0.05775903146521432
Pancreatic cells	0	0.05586987231810799
Neutrophils	0	0.045952382384743716
Pancreatic cells	0	0.05483242257537513
Liver cells	0	0.05430364169107339
Pancreatic cells	0	0.10242901741950278
Pancreatic cells	0	0.06208364743460843
Neutrophils	1	0.04724800889039991
Pancreatic cells	1	0.053108009079624104
Liver cells	1	0.061250138807844086
Liver cells	1	0.058640689405983985
Pancreatic cells	2	0.06320713080042421
Liver cells	0	0.048154251421742136
Pancreatic cells	1	0.039579111184181774
Pancreatic cells	1	0.05568433213233097
Pancreatic cells	1	0.048399857680950745
Liver cells	0	0.060186070341559934
Liver cells	2	0.07689322636020955
Pancreatic cells	0	0.04223754642637054
Fibroblasts	2	0.04379036945844654
Fibroblasts	2	0.054631089857160434
Neutrophils	1	0.050820020990557685
Neutrophils	0	0.04750638756443561
Pancreatic cells	0	0.06570166176652861
Liver cells	2	0.07528433600309524
Neutrophils	0	0.06081154798484233
Liver cells	0	0.06922004852284491
Neutrophils	1	0.048048255500464813
Pancreatic cells	1	0.049691138114027616
Pancreatic cells	0	0.05146375448174601
Pancreatic cells	0	0.053281583409773466
Pancreatic cells	1	0.058217599643885856
Pancreatic cells	1	0.08045589901837406
Liver cells	4	0.056205205399126976
Liver cells	0	0.0761423700452277
Liver cells	0	0.07054132832696457
Pancreatic cells	1	0.06727347286996226
Pancreatic cells	0	0.06393748439982729
Pancreatic cells	0	0.08715608504257016
Liver cells	1	0.06159041139003031
Liver cells	0	0.07124500446501429
Liver cells	0	0.06083681688844778
Liver cells	1	0.05469447714241009
Pancreatic cells	0	0.06039161975518263
Neutrophils	2	0.050157130561791184
Pancreatic cells	0	0.040858967379819665
Liver cells	0	0.07028246423134224
Neutrophils	0	0.04604004156219459
Pancreatic cells	2	0.06333142610378249
Pancreatic cells	2	0.07744522434079296
Liver cells	1	0.0712113611976482
Neutrophils	0	0.051735703510426084
Neutrophils	0	0.0468485328867978
Pancreatic cells	3	0.050108617438208485
Pancreatic cells	1	0.06746525570348835
Neutrophils	0	0.0564350256394355
Pancreatic cells	4	0.06701677662969045
Pancreatic cells	6	0.05354785974757159
Pancreatic cells	0	0.0714514725534079
Pancreatic cells	0	0.050771304549641565
Fibroblasts	0	0.03954617881481046
Pancreatic cells	1	0.04695337164075815
Liver cells	0	0.06856401924539643
Fibroblasts	3	0.08281766965167267
Neutrophils	0	0.05587504895980358
Liver cells	1	0.0819162651686614
Pancreatic cells	0	0.040561551747856674
Liver cells	0	0.0684902297021987
Fibroblasts	2	0.055935373064947655
Pancreatic cells	2	0.06632924790742031
Pancreatic cells	0	0.05109385522543094
Pancreatic cells	1	0.04467227098157971
Pancreatic cells	2	0.0688845867013516
Pancreatic cells	1	0.04691052833107874
Pancreatic cells	2	0.06545251333736846
Pancreatic cells	0	0.05433676696617948
Pancreatic cells	3	0.06196430497647771
Neutrophils	1	0.06078428022935555
Pancreatic cells	3	0.04879688212404143
Liver cells	1	0.052515505366737776
Pancreatic cells	2	0.0602952071776258
Pancreatic cells	0	0.06611758317140289
Pancreatic cells	1	0.05565472716470051
Neutrophils	0	0.047070198455669274
Pancreatic cells	1	0.05501242903560005
Pancreatic cells	1	0.0455263206317906
Neutrophils	1	0.06834172287112596
Liver cells	2	0.06907854875240242
Neutrophils	3	0.05842411889026563
Pancreatic cells	1	0.05251218621760113
Liver cells	0	0.06450775493617483
Liver cells	0	0.06021393984302474
Pancreatic cells	5	0.07182833412518767
Pancreatic cells	2	0.06125457149929613
Pancreatic cells	1	0.060240784803554034
Liver cells	3	0.07184294222362562
Pancreatic cells	0	0.04282395339143384
Pancreatic cells	0	0.05411629567286575
Neutrophils	1	0.06773562561265972
Pancreatic cells	1	0.04923640114070319
Pancreatic cells	3	0.058923463047217475
Fibroblasts	2	0.05791564476314289
Pancreatic cells	2	0.05782342167071536
Liver cells	1	0.06470940312129021
Liver cells	1	0.062294206098762774
Liver cells	0	0.05220048684735933
Pancreatic cells	1	0.060066202419315366
Liver cells	3	0.06492219916899593
Liver cells	0	0.0492398098399121
Pancreatic cells	0	0.04822966983291878
Pancreatic cells	2	0.05793715489945181
Liver cells	2	0.06451466865709592
Pancreatic cells	1	0.044990407426516034
Liver cells	2	0.06961932552375218
Liver cells	0	0.06291979065370486
Pancreatic cells	1	0.05558572718154525
Pancreatic cells	2	0.05747082746080169
Pancreatic cells	1	0.04747298776950626
Pancreatic cells	1	0.05327103444509624
Liver cells	0	0.06971727656626463
Neutrophils	0	0.0596269558996534
Pancreatic cells	3	0.057271968915824374
Pancreatic cells	3	0.060978100574701016
Pancreatic cells	1	0.06022574487106504
Pancreatic cells	0	0.042748205167790036
Pancreatic cells	1	0.06742047099188438
Pancreatic cells	1	0.07223558803552507
Liver cells	5	0.07772778097658715
Fibroblasts	3	0.06921658378054091
Liver cells	0	0.05545503472167776
Liver cells	6	0.07216926457746252
Liver cells	2	0.05631199235358131
Liver cells	4	0.06347304804166948
Neutrophils	0	0.059245599030584205
Pancreatic cells	0	0.05660927113220214
Pancreatic cells	0	0.06545476281154743
Neutrophils	0	0.04990909731734817
Neutrophils	0	0.059163427374963294
Pancreatic cells	0	0.08027972879389603
Pancreatic cells	1	0.05298766915500501
Liver cells	2	0.07946026664634122
Pancreatic cells	2	0.061447354527557486
Fibroblasts	7	0.06365323028506124
Pancreatic cells	0	0.053329718423279195
Liver cells	3	0.05770689811471711
Liver cells	2	0.05307949064825787
Pancreatic cells	1	0.04550901541186369
Neutrophils	0	0.044193625992019925
Liver cells	2	0.07354136860532304
Pancreatic cells	2	0.0640270475192549
Fibroblasts	0	0.04758801475140337
Liver cells	3	0.06127135744210918
Pancreatic cells	2	0.057320421989118006
Pancreatic cells	1	0.07861309644129669
Pancreatic cells	0	0.0462013680024958
Liver cells	1	0.04737445595972259
Pancreatic cells	1	0.059278953553489146
Pancreatic cells	1	0.05280930529861059
Pancreatic cells	0	0.05665706115601873
Pancreatic cells	0	0.07193190643142638
Neutrophils	1	0.06438731011002748
Pancreatic cells	0	0.05863647541423696
Pancreatic cells	1	0.050428326634835346
Liver cells	3	0.05577472806524575
Pancreatic cells	1	0.04704358846950202
Liver cells	3	0.07533851975874152
Neutrophils	0	0.051775900018602106
Liver cells	3	0.07640955386539007
Neutrophils	0	0.06035491305344488
Pancreatic cells	0	0.03788415073050791
Neutrophils	2	0.05396150123331783
Liver cells	0	0.05212702758004425
Pancreatic cells	0	0.04718733139129591
Neutrophils	0	0.05222858310993687
Pancreatic cells	0	0.08349968504034246
Pancreatic cells	0	0.05287299382771034
Pancreatic cells	2	0.06613233446784897
Pancreatic cells	1	0.06561978649342252
Pancreatic cells	1	0.06454256120014791
Liver cells	1	0.06793088416493347
Pancreatic cells	3	0.06302408717316695
Pancreatic cells	1	0.04722294064235282
Liver cells	0	0.07030852471575141
Pancreatic cells	1	0.051815938178094045
Fibroblasts	1	0.06998897311848432
Pancreatic cells	1	0.07092521499938392
Liver cells	2	0.054963071216671835
Neutrophils	2	0.05832857028895994
Pancreatic cells	1	0.05903406961040543
Pancreatic cells	0	0.04357612742116126
Liver cells	0	0.05752359996612631
Liver cells	0	0.06313330918183822
Pancreatic cells	0	0.044530794998702626
Liver cells	1	0.060724491926662585
Pancreatic cells	1	0.06391979500002978
Pancreatic cells	0	0.06252396199945975
Neutrophils	0	0.056457228444877085
Pancreatic cells	0	0.049325813890351795
Pancreatic cells	2	0.06079421196007673
Pancreatic cells	2	0.04651364241217759
Pancreatic cells	1	0.06412810780527554
Pancreatic cells	0	0.062316169153006466
Pancreatic cells	2	0.045905950241696906
Neutrophils	1	0.060999182959546434
Pancreatic cells	4	0.06228435769756676
Pancreatic cells	2	0.05180189059846344
Pancreatic cells	0	0.05936245535052174
Liver cells	0	0.0484438399959982
Liver cells	1	0.057053027368519034
Pancreatic cells	1	0.04498361053261769
Pancreatic cells	0	0.055926828066223684
Pancreatic cells	3	0.06947848798773136
Neutrophils	0	0.057966163056977174
Pancreatic cells	3	0.06638940946644825
Pancreatic cells	1	0.05248765335176427
Pancreatic cells	2	0.06036598905137296
Pancreatic cells	2	0.04029499570677493
Pancreatic cells	1	0.058579666764582025
Liver cells	2	0.0638908149428382
Pancreatic cells	4	0.07816169468199097
Liver cells	0	0.05743608213595818
Pancreatic cells	4	0.07011794918054383
Pancreatic cells	2	0.06748365934110674
Liver cells	2	0.06043452720308838
Pancreatic cells	3	0.05729659763445338
Pancreatic cells	2	0.05501017794026222
Pancreatic cells	1	0.04511994444862448
Pancreatic cells	2	0.06170015808103493
Neutrophils	1	0.06452997503850956
Pancreatic cells	0	0.041846103626365365
Pancreatic cells	0	0.05185830007285087
Pancreatic cells	0	0.05481242594000931
Pancreatic cells	2	0.07357942160756875
Pancreatic cells	0	0.05504261517040672
Fibroblasts	0	0.04569549641944383
Neutrophils	1	0.06166106822209661
Liver cells	1	0.05986003248318403
Pancreatic cells	2	0.0714172155141028
Liver cells	0	0.05772768141058932
Liver cells	0	0.06611319544716548
Pancreatic cells	0	0.05745318586501876
Pancreatic cells	5	0.06778891672117797
Pancreatic cells	1	0.05752755294409783
Liver cells	0	0.06759005632203537
Liver cells	0	0.07742517187156696
Liver cells	3	0.08862350933231225
Liver cells	3	0.06790321621464308
Pancreatic cells	0	0.050889700805048795
Pancreatic cells	1	0.08240466387433543
Pancreatic cells	4	0.06495436958329599
Liver cells	0	0.05730219638555577
Pancreatic cells	0	0.07291901751623112
Pancreatic cells	0	0.05629663282577351
Pancreatic cells	0	0.08457914541216657
Neutrophils	0	0.04796362728880014
Pancreatic cells	0	0.0761719475247705
Pancreatic cells	1	0.06202118076612799
Pancreatic cells	0	0.06434801499466723
Neutrophils	1	0.06294616450523721
Pancreatic cells	4	0.07139412611229554
Pancreatic cells	0	0.05215656892315205
Pancreatic cells	1	0.05433560824395274
Pancreatic cells	0	0.05794572319854169
Pancreatic cells	0	0.05022090469461282
Liver cells	1	0.07051894350387784
Pancreatic cells	0	0.05244551505751266
Pancreatic cells	3	0.06588916915372825
Pancreatic cells	1	0.07661972880462045
Pancreatic cells	1	0.06519068410343218
Liver cells	0	0.04487722583217877
Liver cells	0	0.056283832422206345
Pancreatic cells	1	0.05004282552256537
Pancreatic cells	1	0.06947684428825472
Liver cells	0	0.06794204986512149
Pancreatic cells	0	0.04643753186096212
Pancreatic cells	2	0.06568581175137092
Neutrophils	1	0.057238257253735596
Fibroblasts	6	0.06269785374113147
Pancreatic cells	3	0.05278799479174848
Pancreatic cells	0	0.04581349798191777
Pancreatic cells	1	0.05987209197449184
Neutrophils	0	0.05125965334940436
Pancreatic cells	2	0.047769807055114806
Liver cells	4	0.07085603509119494
Pancreatic cells	0	0.0514484295254567
Pancreatic cells	2	0.06139324618429534
Neutrophils	0	0.051758396911097036
Pancreatic cells	4	0.06043955455459944
Pancreatic cells	0	0.05435053103757516
Pancreatic cells	0	0.06231210232777672
Neutrophils	0	0.06252255901558662
Pancreatic cells	4	0.054644345695488726
Liver cells	0	0.08246563223589265
Neutrophils	1	0.05902881734113626
Liver cells	1	0.062144818211759385
Pancreatic cells	1	0.06992522015598945
Liver cells	1	0.06602475966528505
Pancreatic cells	2	0.06249971068840763
Liver cells	2	0.04947186863601068
Pancreatic cells	2	0.057930131818995464
Neutrophils	0	0.060753381311335904
Liver cells	2	0.07884659328906864
Pancreatic cells	1	0.10567320983068673
Pancreatic cells	3	0.052235312941318106
Liver cells	1	0.050237489351150515
Pancreatic cells	1	0.058612566367676804
Pancreatic cells	0	0.07743025987649806
Pancreatic cells	0	0.11267927785031022
Liver cells	0	0.06399420437985862
Neutrophils	0	0.05715695421867921
Pancreatic cells	0	0.059165597564778065
Pancreatic cells	0	0.05253547153560111
Pancreatic cells	1	0.04576459525678059
Pancreatic cells	0	0.059063639945382704
Liver cells	0	0.06627625657725944
Pancreatic cells	6	0.05891580606572557
Pancreatic cells	2	0.06070707242047205
Pancreatic cells	1	0.06244539214909731
Pancreatic cells	2	0.045805606043779624
Liver cells	1	0.07935905851280212
Fibroblasts	1	0.0669691850012764
Pancreatic cells	0	0.06402834315240821
Neutrophils	0	0.058401875985888745
Neutrophils	0	0.046857697775897496
Neutrophils	0	0.059538883558620866
Neutrophils	1	0.06746083176699201
Pancreatic cells	3	0.06326172915893549
Liver cells	0	0.044944453364541954
Pancreatic cells	4	0.06290756857147696
Pancreatic cells	1	0.051201869314851885
Pancreatic cells	1	0.06484412230953067
Liver cells	0	0.06829136351286315
Fibroblasts	0	0.07904998681496687
Liver cells	1	0.0832250378589346
Pancreatic cells	0	0.0476619653482234
Pancreatic cells	1	0.062177118805779655
Pancreatic cells	1	0.0652024588397295
Pancreatic cells	0	0.07492281854682857
Neutrophils	0	0.04509694015706461
Pancreatic cells	2	0.08087423635271494
Pancreatic cells	0	0.06280108478779885
Liver cells	0	0.04102438744537645
Pancreatic cells	2	0.04793571041781838
Pancreatic cells	2	0.06397942424912757
Liver cells	1	0.04831084058065872
Liver cells	0	0.05671601398710101
Liver cells	2	0.07837201593923378
Liver cells	0	0.06880335758848374
Pancreatic cells	4	0.07756676085490345
Pancreatic cells	2	0.045255822245662415
Pancreatic cells	0	0.060920769852614805
Liver cells	3	0.06611378664000676
Fibroblasts	1	0.08114763719422766
Liver cells	0	0.05204998403677152
Liver cells	1	0.05554432331957651
Neutrophils	1	0.06687918296507853
Liver cells	1	0.062194170136804686
Liver cells	0	0.06543280673175324
Pancreatic cells	4	0.04856876179154497
Pancreatic cells	1	0.04271045132622957
Liver cells	0	0.056589093618531934
Pancreatic cells	3	0.05137261932886875
Pancreatic cells	3	0.05261870145141765
Liver cells	2	0.057171546533514694
Liver cells	0	0.06216571427653633
Pancreatic cells	0	0.04750024521932514
Liver cells	4	0.08035310667326277
Pancreatic cells	0	0.04754086128647569
Pancreatic cells	3	0.06706366157062545
Neutrophils	1	0.0592711777240897
Liver cells	0	0.07491656381034258
Pancreatic cells	2	0.0659751015828704
Pancreatic cells	0	0.044275721116691404
Liver cells	0	0.05389445244189862
Neutrophils	0	0.06267505268221817
Liver cells	0	0.04955247655669493
Liver cells	0	0.04492262297307937
Pancreatic cells	2	0.06605011713439524
Neutrophils	3	0.05044477910735198
Liver cells	0	0.06644738481427194
Pancreatic cells	0	0.06572436275566318
Liver cells	1	0.06577788994221524
Liver cells	0	0.058284745958943895
Liver cells	4	0.0755203350113376
Pancreatic cells	2	0.051631886022464255
Neutrophils	1	0.0448218327880695
Pancreatic cells	0	0.05789006607339607
Pancreatic cells	4	0.0595727825024636
Pancreatic cells	1	0.047023743308352586
Pancreatic cells	3	0.05984803691616735
Neutrophils	0	0.053289752308275
Pancreatic cells	3	0.058473038772397234
Pancreatic cells	0	0.07347398976329142
Liver cells	0	0.0617975942001647
Pancreatic cells	3	0.0716602932868159
Liver cells	2	0.06970594584998525
Pancreatic cells	1	0.07356701287206495
Neutrophils	0	0.05498432544021879
Liver cells	0	0.08484812138742859
Pancreatic cells	1	0.05177893828735113
Pancreatic cells	2	0.04620374922912448
Pancreatic cells	5	0.0505678382776639
Neutrophils	0	0.05869352442025451
Liver cells	0	0.0627490181265909
Pancreatic cells	0	0.039403595907008857
Pancreatic cells	0	0.06447064586731095
Pancreatic cells	0	0.06762064308050607
Pancreatic cells	2	0.04148962211270947
Pancreatic cells	1	0.06514631480947719
Pancreatic cells	1	0.047672798002003455
Liver cells	2	0.051968318298768294
Liver cells	0	0.0626110774072913
Pancreatic cells	2	0.06016156308405414
Pancreatic cells	0	0.03398269278590433
Pancreatic cells	1	0.077514276582041
Pancreatic cells	1	0.049708620427552565
Pancreatic cells	3	0.06397715487792019
Neutrophils	0	0.05242234615021987
Neutrophils	0	0.06146510405473626
Pancreatic cells	3	0.05826774325492442
Liver cells	0	0.04699688211257042
Liver cells	0	0.04609706298435375
Pancreatic cells	0	0.05463523080054183
Liver cells	0	0.06589909772710746
Pancreatic cells	0	0.04886934985197273
Pancreatic cells	0	0.050878970788097576
Pancreatic cells	6	0.06036123037200499
Pancreatic cells	2	0.05627491230261459
Pancreatic cells	4	0.05265348545579978
Pancreatic cells	2	0.05820753016531783
Pancreatic cells	2	0.06457162280378104
Pancreatic cells	1	0.0565273794700333
Neutrophils	0	0.05698903046072278
Pancreatic cells	1	0.03502859723307238
Fibroblasts	1	0.08115249525036847
Neutrophils	0	0.045665613260798286
Pancreatic cells	1	0.04400111949487559
Liver cells	1	0.0746379659008099
Pancreatic cells	3	0.06597948720087049
Pancreatic cells	1	0.058220969839833527
Pancreatic cells	1	0.06040622765321905
Pancreatic cells	2	0.059063324401989234
Pancreatic cells	1	0.05888689330658398
Pancreatic cells	3	0.05997260946263906
Fibroblasts	1	0.06768156053179886
Neutrophils	0	0.050578378885508646
Pancreatic cells	3	0.07535944587907185
Pancreatic cells	1	0.06471701444335229
Pancreatic cells	6	0.04015889009826147
Liver cells	2	0.06385119346673405
Pancreatic cells	2	0.06465824758171484
Pancreatic cells	2	0.07348872008498362
Pancreatic cells	4	0.08007168611506722
Fibroblasts	2	0.07014372671574952
Pancreatic cells	4	0.05145913473598023
Neutrophils	0	0.050283973551406916
Pancreatic cells	0	0.05297514075527848
Pancreatic cells	5	0.0638761856267811
Pancreatic cells	3	0.06880899963223307
Pancreatic cells	4	0.08789041291248978
Neutrophils	2	0.0512059114325975
Pancreatic cells	2	0.06425426781979993
Liver cells	2	0.08154543063745402
Pancreatic cells	0	0.05889983843015498
Pancreatic cells	0	0.06965053498222859
Liver cells	0	0.07413229199775025
Liver cells	0	0.06842493878180633
Pancreatic cells	3	0.060218118772288484
Liver cells	0	0.06401209786816958
Pancreatic cells	0	0.0630398845380051
Neutrophils	0	0.05880918261323576
Pancreatic cells	2	0.07294808559873564
Pancreatic cells	0	0.0908463614682606
Pancreatic cells	0	0.04642660382356023
Pancreatic cells	1	0.05857952407878128
Pancreatic cells	1	0.06280766993087165
Pancreatic cells	0	0.06430759636203479
Pancreatic cells	1	0.050459959239408346
Pancreatic cells	2	0.061231656565833854
Pancreatic cells	2	0.07878151498683816
Pancreatic cells	2	0.051416353557068195
Liver cells	2	0.0651232695540774
Liver cells	3	0.05370510868365737
Pancreatic cells	2	0.06069392057937474
Pancreatic cells	0	0.061745878828250715
Pancreatic cells	0	0.051940735683692146
Pancreatic cells	0	0.04341974727557793
Liver cells	1	0.06432571068184322
Neutrophils	1	0.05672181514127057
Pancreatic cells	1	0.06868884578916608
Liver cells	2	0.07834954630492785
Liver cells	0	0.06872554301034874
Pancreatic cells	1	0.05841228130069362
Pancreatic cells	2	0.06031280924366211
Liver cells	0	0.05300283944277919
Liver cells	1	0.06558474184048824
Pancreatic cells	1	0.06686227666104454
Pancreatic cells	1	0.04059626013257177
Pancreatic cells	3	0.07895661729787794
Pancreatic cells	0	0.0671775364983206
Pancreatic cells	1	0.06208118449386962
Liver cells	2	0.06480626812577962
Liver cells	3	0.07320191011455063
Liver cells	2	0.06908006167839009
Neutrophils	0	0.05194055268542802
Pancreatic cells	1	0.06374110467908944
Pancreatic cells	0	0.05275179854742513
Pancreatic cells	0	0.06990963968895222
Pancreatic cells	5	0.06381134352560625
Pancreatic cells	1	0.07077746302208199
Pancreatic cells	1	0.059883029401230796
Neutrophils	0	0.05810023672254446
Pancreatic cells	0	0.05412402368035809
Pancreatic cells	0	0.05137176911386172
Pancreatic cells	0	0.05931749858687097
Pancreatic cells	0	0.05575363668624226
Fibroblasts	0	0.04975664905718883
Pancreatic cells	2	0.0522067687268501
Pancreatic cells	1	0.07181764074506947
Pancreatic cells	0	0.043631524602767806
Pancreatic cells	3	0.07232619302999303
Pancreatic cells	6	0.07704331955830698
Liver cells	0	0.06710813693363966
Liver cells	0	0.051465144383108556
Pancreatic cells	0	0.038852315300884274
Pancreatic cells	0	0.0558792995387026
Pancreatic cells	2	0.0717134651271777
Pancreatic cells	0	0.0446988092441487
Neutrophils	1	0.05999223756960007
Pancreatic cells	2	0.0657005861463795
Pancreatic cells	2	0.048113284398790174
Liver cells	0	0.06721786742518943
Neutrophils	0	0.06003138977738859
Pancreatic cells	5	0.06661779564544376
Liver cells	0	0.05386437468399383
Liver cells	2	0.0571886286091642
Neutrophils	1	0.061326694504560346
Pancreatic cells	3	0.1002912505695696
Pancreatic cells	0	0.07269868311463012
Pancreatic cells	0	0.04327344972748183
Pancreatic cells	3	0.05290836041726232
Neutrophils	0	0.051452959890367835
Pancreatic cells	1	0.05675825341295532
Pancreatic cells	3	0.06416970302664679
Liver cells	0	0.05958746265747839
Pancreatic cells	0	0.0631819472266887
Pancreatic cells	1	0.05876112482151321
Pancreatic cells	1	0.05455275394911064
Pancreatic cells	0	0.06193338206211789
Pancreatic cells	3	0.052874898908353875
Neutrophils	0	0.055660688610624155
Liver cells	3	0.05466584933550167
Pancreatic cells	0	0.05658507099986574
Pancreatic cells	4	0.08138757131499506
Pancreatic cells	0	0.051558070638786944
Liver cells	1	0.06446055168840913
Pancreatic cells	2	0.05458385224222979
Pancreatic cells	3	0.0632426833484626
Liver cells	0	0.0611299701791074
Pancreatic cells	1	0.06630002971957503
Pancreatic cells	1	0.05077607267495139
Pancreatic cells	2	0.06560490831667314
Pancreatic cells	0	0.06484615522340188
Neutrophils	0	0.06081734186052427
Neutrophils	0	0.06329380231579808
Pancreatic cells	0	0.055726479625531684
Pancreatic cells	2	0.04468930541822827
Neutrophils	0	0.05470244673545173
Pancreatic cells	0	0.052924495335375354
Liver cells	0	0.07235521208575216
Pancreatic cells	1	0.0509079516379339
Liver cells	0	0.08542988460902351
Fibroblasts	0	0.04462073619654654
Pancreatic cells	1	0.04710748262354909
Liver cells	3	0.0674262638033251
Pancreatic cells	0	0.051952211817162794
Liver cells	0	0.05480969174810312
Liver cells	0	0.06851700760897457
Liver cells	1	0.04961636860038046
Pancreatic cells	2	0.05620629911080245
Neutrophils	0	0.06475271603770828
Liver cells	0	0.05279827886171968
Liver cells	1	0.07032024401057528
Pancreatic cells	3	0.07075997556198342
Pancreatic cells	2	0.0792911803912484
Pancreatic cells	2	0.07134073546447292
Pancreatic cells	1	0.07191249694174993
Pancreatic cells	1	0.06096188715007892
Pancreatic cells	2	0.05669330716386692
Pancreatic cells	0	0.05899716216438734
Pancreatic cells	3	0.06359186089588964
Pancreatic cells	1	0.10054195858184778
Neutrophils	1	0.06268152546278785
Pancreatic cells	3	0.06274258160652951
Pancreatic cells	0	0.054832974359257707
Liver cells	1	0.07404917614774043
Pancreatic cells	0	0.05011578749306104
Pancreatic cells	1	0.06932221615017437
Liver cells	0	0.06450473721319243
Pancreatic cells	1	0.05784500187150748
Liver cells	2	0.06422817820121908
Pancreatic cells	2	0.06181327002347142
Liver cells	0	0.04316566734534629
Liver cells	0	0.06669010479636155
Pancreatic cells	3	0.07225509206761585
Neutrophils	0	0.0656725325033746
Pancreatic cells	0	0.06389964023732202
Neutrophils	0	0.05403473705615266
Pancreatic cells	4	0.05740154386801771
Pancreatic cells	0	0.041660612186937514
Neutrophils	1	0.05561341368188518
Pancreatic cells	0	0.03937788931432153
Pancreatic cells	2	0.06203393929486378
Pancreatic cells	1	0.05311162003631049
Neutrophils	0	0.051333640835591665
Liver cells	0	0.07062014253077951
Liver cells	2	0.06554785089153596
Liver cells	0	0.0684807319920092
Liver cells	0	0.0584436437011068
Pancreatic cells	0	0.04346873905376825
Liver cells	1	0.046826470465898794
Pancreatic cells	1	0.04349028966226991
Neutrophils	0	0.05622197099800617
Pancreatic cells	0	0.05591949460820791
Liver cells	0	0.06996780981513114
Pancreatic cells	2	0.050233358602089107
Pancreatic cells	0	0.06079127155248019
Pancreatic cells	5	0.057770138912840954
Liver cells	0	0.04549694853777796
Liver cells	2	0.08301061878588595
Liver cells	0	0.05579423756077367
Pancreatic cells	3	0.0748660176488488
Neutrophils	0	0.06105979006002949
Pancreatic cells	0	0.06961494650205327
Pancreatic cells	2	0.058057189069525485
Neutrophils	0	0.0461681423267918
Pancreatic cells	4	0.08785216683833413
Liver cells	1	0.06340923900108518
Pancreatic cells	3	0.06360137353727978
Liver cells	2	0.059087981479037
Pancreatic cells	0	0.050475924884995894
Pancreatic cells	2	0.047517349588190635
Pancreatic cells	1	0.054141230047627456
Pancreatic cells	2	0.051360099452839696
Fibroblasts	2	0.058652765368728856
Pancreatic cells	0	0.05727454361065801
Pancreatic cells	0	0.05929630953214811
Liver cells	2	0.0491699646258925
Liver cells	0	0.06305146752332354
Pancreatic cells	4	0.07763421131263244
Liver cells	0	0.05686035490474491
Pancreatic cells	3	0.0582881070750664
Neutrophils	0	0.05846629468438781
Neutrophils	0	0.0564640753271402
Liver cells	2	0.08707077413901056
Liver cells	0	0.0708107505743267
Pancreatic cells	2	0.05990809013796689
Pancreatic cells	3	0.07699568081067437
Pancreatic cells	0	0.055529179260659714
Pancreatic cells	2	0.0607860419735257
Pancreatic cells	1	0.05718670542177138
Liver cells	0	0.06350655269058073
Pancreatic cells	2	0.08741999200684734
Neutrophils	0	0.05743108804298644
Neutrophils	0	0.05564128611072054
Pancreatic cells	1	0.08090399561657487
Pancreatic cells	0	0.04541043595741364
Pancreatic cells	1	0.06528057975506495
Pancreatic cells	1	0.04324182870524323
Pancreatic cells	1	0.039132541141650413
Liver cells	0	0.08340369964954963
Pancreatic cells	0	0.05692896457794016
Pancreatic cells	1	0.05881292241076295
Pancreatic cells	1	0.05499053877971586
Liver cells	0	0.06531714433101322
Neutrophils	0	0.05695512313657931
Pancreatic cells	1	0.041368895392849096
Pancreatic cells	0	0.05186431039588299
Pancreatic cells	0	0.05048119453074403
Pancreatic cells	4	0.05300521781284998
Pancreatic cells	0	0.049648987847410175
Liver cells	2	0.05810634500039553
Pancreatic cells	0	0.0658542580348285
Liver cells	2	0.050725564182301675
Neutrophils	0	0.05004318487961431
Neutrophils	0	0.06324801714753134
Neutrophils	1	0.058591719561932966
Pancreatic cells	3	0.05442043364988464
Neutrophils	1	0.052504268782596536
Pancreatic cells	0	0.06377401810840382
Pancreatic cells	0	0.06463251332080178
Pancreatic cells	2	0.07623031832804075
Pancreatic cells	2	0.059536811126591586
Pancreatic cells	2	0.07527803284716653
Pancreatic cells	1	0.05749138724143074
Pancreatic cells	1	0.0660570488206099
Pancreatic cells	3	0.04882385469674209
Liver cells	0	0.07827257166289686
Pancreatic cells	2	0.048227785090912995
Pancreatic cells	1	0.04888685713260562
Liver cells	0	0.06640267923027576
Pancreatic cells	0	0.09019037652170973
Pancreatic cells	0	0.03671797985416207
Pancreatic cells	1	0.054419990360366106
Neutrophils	2	0.05407263946239746
Pancreatic cells	2	0.05333982262608737
Liver cells	0	0.04892497782206763
Pancreatic cells	1	0.06458646540488341
